#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-clamy-name	Best-hit-clamy-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:50640963	Ceric.1Z000100	Ceric.1Z000100.1	Ceric.1Z000100.1.p												
PAC:50580774	Ceric.35G036700	Ceric.35G036700.1	Ceric.35G036700.1.p	PF10354	PTHR11538 PTHR11538:SF43		KOG4174	K19307							
PAC:50580775	Ceric.35G036700	Ceric.35G036700.2	Ceric.35G036700.2.p	PF10354	PTHR11538 PTHR11538:SF43										
PAC:50581077	Ceric.35G036800	Ceric.35G036800.1	Ceric.35G036800.1.p	PF06454	PTHR31142 PTHR31142:SF5					AT4G21790	tobamovirus multiplication 1	Cre12.g487250	(1 of 1) PF06454 - Protein of unknown function (DUF1084) (DUF1084)	LOC_Os03g36790	tobamovirus multiplication protein, putative, expressed
PAC:50581078	Ceric.35G036800	Ceric.35G036800.2	Ceric.35G036800.2.p	PF06454	PTHR31142 PTHR31142:SF5					AT4G21790	tobamovirus multiplication 1	Cre12.g487250	(1 of 1) PF06454 - Protein of unknown function (DUF1084) (DUF1084)	LOC_Os03g36790	tobamovirus multiplication protein, putative, expressed
PAC:50581079	Ceric.35G036800	Ceric.35G036800.3	Ceric.35G036800.3.p	PF06454	PTHR31142 PTHR31142:SF5					AT4G21790	tobamovirus multiplication 1	Cre12.g487250	(1 of 1) PF06454 - Protein of unknown function (DUF1084) (DUF1084)	LOC_Os03g36790	tobamovirus multiplication protein, putative, expressed
PAC:50581490	Ceric.35G036900	Ceric.35G036900.1	Ceric.35G036900.1.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G44510	target of AVRB operation1			LOC_Os11g29970	NB-ARC domain containing protein, expressed
PAC:50581491	Ceric.35G036900	Ceric.35G036900.2	Ceric.35G036900.2.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G44510	target of AVRB operation1			LOC_Os11g29970	NB-ARC domain containing protein, expressed
PAC:50581492	Ceric.35G036900	Ceric.35G036900.3	Ceric.35G036900.3.p	PF00931 PF01582	PTHR11017 PTHR11017:SF163				GO:0005515 GO:0007165 GO:0043531	AT5G44510	target of AVRB operation1			LOC_Os11g29970	NB-ARC domain containing protein, expressed
PAC:50582001	Ceric.35G037000	Ceric.35G037000.1	Ceric.35G037000.1.p												
PAC:50580756	Ceric.35G037100	Ceric.35G037100.1	Ceric.35G037100.1.p	PF10262	PTHR13544 PTHR13544:SF0					AT5G58640	Selenoprotein, Rdx type			LOC_Os05g39110	selT-like protein precursor, putative, expressed
PAC:50581386	Ceric.35G037200	Ceric.35G037200.1	Ceric.35G037200.1.p	PF00400	PTHR22850 PTHR22850:SF109		KOG0277	K13341	GO:0005515	AT1G29260	peroxin 7	Cre17.g730200	Peroxisomal targeting signal 2 receptor	LOC_Os02g14790	WD domain, G-beta repeat domain containing protein, expressed
PAC:50581314	Ceric.35G037300	Ceric.35G037300.1	Ceric.35G037300.1.p		PTHR10168 PTHR10168:SF111		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581793	Ceric.35G037400	Ceric.35G037400.1	Ceric.35G037400.1.p	PF01535 PF13041 PF14432	PTHR24015										
PAC:50581794	Ceric.35G037400	Ceric.35G037400.2	Ceric.35G037400.2.p	PF01535 PF13041 PF14432	PTHR24015										
PAC:50581372	Ceric.35G037500	Ceric.35G037500.1	Ceric.35G037500.1.p	PF03643	PTHR12233 PTHR12233:SF2		KOG2717			AT1G48550	Vacuolar protein sorting-associated protein 26				
PAC:50581376	Ceric.35G037500	Ceric.35G037500.2	Ceric.35G037500.2.p	PF03643	PTHR12233 PTHR12233:SF2		KOG2717			AT1G48550	Vacuolar protein sorting-associated protein 26				
PAC:50581373	Ceric.35G037500	Ceric.35G037500.3	Ceric.35G037500.3.p	PF03643	PTHR12233 PTHR12233:SF2		KOG2717			AT1G48550	Vacuolar protein sorting-associated protein 26				
PAC:50581374	Ceric.35G037500	Ceric.35G037500.4	Ceric.35G037500.4.p	PF03643	PTHR12233 PTHR12233:SF2		KOG2717			AT1G48550	Vacuolar protein sorting-associated protein 26				
PAC:50581377	Ceric.35G037500	Ceric.35G037500.5	Ceric.35G037500.5.p	PF03643	PTHR12233 PTHR12233:SF2		KOG2717			AT1G48550	Vacuolar protein sorting-associated protein 26				
PAC:50581375	Ceric.35G037500	Ceric.35G037500.6	Ceric.35G037500.6.p	PF03643	PTHR12233 PTHR12233:SF2		KOG2717			AT1G48550	Vacuolar protein sorting-associated protein 26				
PAC:50581378	Ceric.35G037500	Ceric.35G037500.7	Ceric.35G037500.7.p	PF03643	PTHR12233 PTHR12233:SF2		KOG2717			AT1G48550	Vacuolar protein sorting-associated protein 26				
PAC:50581399	Ceric.35G037600	Ceric.35G037600.1	Ceric.35G037600.1.p		PTHR10426 PTHR10426:SF35										
PAC:50580665	Ceric.35G037700	Ceric.35G037700.1	Ceric.35G037700.1.p	PF08450	PTHR10426 PTHR10426:SF35	EC:4.3.3.2	KOG1520			AT3G51440	Calcium-dependent phosphotriesterase superfamily protein	Cre12.g549050	Strictosidine synthase	LOC_Os07g42250	strictosidine synthase, putative, expressed
PAC:50580666	Ceric.35G037700	Ceric.35G037700.2	Ceric.35G037700.2.p	PF08450	PTHR10426 PTHR10426:SF35	EC:4.3.3.2	KOG1520			AT3G51440	Calcium-dependent phosphotriesterase superfamily protein	Cre12.g549050	Strictosidine synthase	LOC_Os07g42250	strictosidine synthase, putative, expressed
PAC:50581661	Ceric.35G037800	Ceric.35G037800.1	Ceric.35G037800.1.p												
PAC:50581795	Ceric.35G037900	Ceric.35G037900.1	Ceric.35G037900.1.p											LOC_Os01g58650	LTPL35 - Protease inhibitor/seed storage/LTP family protein precursor, putative
PAC:50581662	Ceric.35G038000	Ceric.35G038000.1	Ceric.35G038000.1.p		PTHR33178 PTHR33178:SF1										
PAC:50580984	Ceric.35G038100	Ceric.35G038100.1	Ceric.35G038100.1.p		PTHR10168 PTHR10168:SF86		KOG1752								
PAC:50581974	Ceric.35G038200	Ceric.35G038200.1	Ceric.35G038200.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581599	Ceric.35G038300	Ceric.35G038300.1	Ceric.35G038300.1.p												
PAC:50581353	Ceric.35G038400	Ceric.35G038400.1	Ceric.35G038400.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581354	Ceric.35G038400	Ceric.35G038400.2	Ceric.35G038400.2.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581553	Ceric.35G038500	Ceric.35G038500.1	Ceric.35G038500.1.p												
PAC:50580806	Ceric.35G038600	Ceric.35G038600.1	Ceric.35G038600.1.p												
PAC:50580732	Ceric.35G038700	Ceric.35G038700.1	Ceric.35G038700.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50580733	Ceric.35G038700	Ceric.35G038700.2	Ceric.35G038700.2.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50580715	Ceric.35G038800	Ceric.35G038800.1	Ceric.35G038800.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50582024	Ceric.35G038900	Ceric.35G038900.1	Ceric.35G038900.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581728	Ceric.35G039000	Ceric.35G039000.1	Ceric.35G039000.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581843	Ceric.35G039100	Ceric.35G039100.1	Ceric.35G039100.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581844	Ceric.35G039100	Ceric.35G039100.2	Ceric.35G039100.2.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581867	Ceric.35G039200	Ceric.35G039200.1	Ceric.35G039200.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581457	Ceric.35G039300	Ceric.35G039300.1	Ceric.35G039300.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581324	Ceric.35G039400	Ceric.35G039400.1	Ceric.35G039400.1.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581325	Ceric.35G039400	Ceric.35G039400.2	Ceric.35G039400.2.p		PTHR10168 PTHR10168:SF86		KOG1752		GO:0009055 GO:0015035 GO:0045454						
PAC:50581708	Ceric.35G039500	Ceric.35G039500.1	Ceric.35G039500.1.p	PF00664	PTHR24223 PTHR24223:SF232	EC:3.6.3.44			GO:0005524 GO:0006810 GO:0016021 GO:0042626 GO:0055085						
PAC:50581836	Ceric.35G039600	Ceric.35G039600.1	Ceric.35G039600.1.p												
PAC:50581515	Ceric.35G039700	Ceric.35G039700.1	Ceric.35G039700.1.p												
PAC:50581516	Ceric.35G039700	Ceric.35G039700.2	Ceric.35G039700.2.p												
PAC:50581914	Ceric.35G039800	Ceric.35G039800.1	Ceric.35G039800.1.p												
PAC:50581618	Ceric.35G039900	Ceric.35G039900.1	Ceric.35G039900.1.p		PTHR11697										
PAC:50581840	Ceric.35G040000	Ceric.35G040000.1	Ceric.35G040000.1.p	PF01423	PTHR15588 PTHR15588:SF10		KOG1782	K12620		AT1G19120	Small nuclear ribonucleoprotein family protein	Cre12.g538750	U6 snRNA-associated Sm-like protein LSm1	LOC_Os04g36810	LSM domain containing protein, expressed
PAC:50580886	Ceric.35G040100	Ceric.35G040100.1	Ceric.35G040100.1.p		PTHR33831 PTHR33831:SF3									LOC_Os10g38980	expressed protein
PAC:50580888	Ceric.35G040100	Ceric.35G040100.2	Ceric.35G040100.2.p		PTHR33831 PTHR33831:SF3									LOC_Os10g38980	expressed protein
PAC:50580887	Ceric.35G040100	Ceric.35G040100.3	Ceric.35G040100.3.p		PTHR33831 PTHR33831:SF3									LOC_Os10g38980	expressed protein
PAC:50580890	Ceric.35G040100	Ceric.35G040100.4	Ceric.35G040100.4.p		PTHR33831 PTHR33831:SF3									LOC_Os10g38980	expressed protein
PAC:50580889	Ceric.35G040100	Ceric.35G040100.5	Ceric.35G040100.5.p		PTHR33831 PTHR33831:SF3									LOC_Os10g38980	expressed protein
PAC:50580891	Ceric.35G040100	Ceric.35G040100.6	Ceric.35G040100.6.p		PTHR33831 PTHR33831:SF3									LOC_Os10g38980	expressed protein
PAC:50580844	Ceric.35G040200	Ceric.35G040200.1	Ceric.35G040200.1.p												
PAC:50580892	Ceric.35G040300	Ceric.35G040300.1	Ceric.35G040300.1.p	PF00564	PTHR13780 PTHR13780:SF48				GO:0005515					LOC_Os11g30350	PB1 domain containing protein, expressed
PAC:50581765	Ceric.35G040400	Ceric.35G040400.1	Ceric.35G040400.1.p	PF00564	PTHR13780 PTHR13780:SF48				GO:0005515					LOC_Os11g30350	PB1 domain containing protein, expressed
PAC:50580923	Ceric.35G040500	Ceric.35G040500.1	Ceric.35G040500.1.p	PF01250	PTHR21011 PTHR21011:SF4				GO:0003735 GO:0005840 GO:0006412 GO:0019843	AT3G17170	Translation elongation  factor EF1B/ribosomal protein S6 family protein			LOC_Os12g37610	ribosomal protein S6, putative, expressed
PAC:50580924	Ceric.35G040500	Ceric.35G040500.2	Ceric.35G040500.2.p	PF01250	PTHR21011 PTHR21011:SF4				GO:0003735 GO:0005840 GO:0006412 GO:0019843	AT3G17170	Translation elongation  factor EF1B/ribosomal protein S6 family protein			LOC_Os12g37610	ribosomal protein S6, putative, expressed
PAC:50580925	Ceric.35G040500	Ceric.35G040500.3	Ceric.35G040500.3.p	PF01250	PTHR21011 PTHR21011:SF4				GO:0003735 GO:0005840 GO:0006412 GO:0019843	AT3G17170	Translation elongation  factor EF1B/ribosomal protein S6 family protein			LOC_Os12g37610	ribosomal protein S6, putative, expressed
PAC:50580866	Ceric.35G040600	Ceric.35G040600.1	Ceric.35G040600.1.p	PF03358	PTHR30546	EC:1.6.5.2	KOG3135	K03809	GO:0010181 GO:0016491 GO:0045892	AT4G27270	Quinone reductase family protein	Cre10.g456000	Flagellar Associated Protein191	LOC_Os08g04460	NADPH-dependent FMN reductase domain containing protein, expressed
PAC:50580867	Ceric.35G040600	Ceric.35G040600.2	Ceric.35G040600.2.p	PF03358	PTHR30546	EC:1.6.5.2	KOG3135		GO:0010181 GO:0016491 GO:0045892	AT4G27270	Quinone reductase family protein	Cre10.g456000	Flagellar Associated Protein191	LOC_Os08g04460	NADPH-dependent FMN reductase domain containing protein, expressed
PAC:50581617	Ceric.35G040700	Ceric.35G040700.1	Ceric.35G040700.1.p	PF02519	PTHR31374			K14488	GO:0009733						
PAC:50581903	Ceric.35G040800	Ceric.35G040800.1	Ceric.35G040800.1.p	PF12796	PTHR24188 PTHR24188:SF44				GO:0005515						
PAC:50580916	Ceric.35G040900	Ceric.35G040900.1	Ceric.35G040900.1.p	PF00646	PTHR32133 PTHR32133:SF111				GO:0005515						
PAC:50580917	Ceric.35G040900	Ceric.35G040900.2	Ceric.35G040900.2.p	PF00646	PTHR32133 PTHR32133:SF111				GO:0005515						
PAC:50580919	Ceric.35G040900	Ceric.35G040900.3	Ceric.35G040900.3.p	PF00646	PTHR32133 PTHR32133:SF111				GO:0005515						
PAC:50580918	Ceric.35G040900	Ceric.35G040900.4	Ceric.35G040900.4.p	PF00646	PTHR32133 PTHR32133:SF111				GO:0005515						
PAC:50581526	Ceric.35G041000	Ceric.35G041000.1	Ceric.35G041000.1.p	PF00847	PTHR31190 PTHR31190:SF30				GO:0003700 GO:0006355						
PAC:50581850	Ceric.35G041100	Ceric.35G041100.1	Ceric.35G041100.1.p		PTHR33790					AT2G41430	dehydration-induced protein (ERD15)			LOC_Os05g27780	expressed protein
PAC:50580689	Ceric.35G041200	Ceric.35G041200.1	Ceric.35G041200.1.p	PF04117	PTHR11266 PTHR11266:SF18		KOG1944	K13348	GO:0016021	AT2G14860	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein			LOC_Os12g32330	peroxisomal membrane protein, putative, expressed
PAC:50580690	Ceric.35G041200	Ceric.35G041200.2	Ceric.35G041200.2.p	PF04117	PTHR11266 PTHR11266:SF18				GO:0016021	AT2G14860	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein			LOC_Os12g32330	peroxisomal membrane protein, putative, expressed
PAC:50581727	Ceric.35G041300	Ceric.35G041300.1	Ceric.35G041300.1.p												
PAC:50581863	Ceric.35G041400	Ceric.35G041400.1	Ceric.35G041400.1.p	PF03835	PTHR12143 PTHR12143:SF19	EC:3.5.1.52		K01456		AT5G49570	peptide-N-glycanase 1			LOC_Os07g31460	peptide-Nasparagine amidase, putative, expressed
PAC:50581864	Ceric.35G041400	Ceric.35G041400.2	Ceric.35G041400.2.p	PF03835	PTHR12143 PTHR12143:SF19	EC:3.5.1.52		K01456		AT5G49570	peptide-N-glycanase 1			LOC_Os07g31460	peptide-Nasparagine amidase, putative, expressed
PAC:50581865	Ceric.35G041400	Ceric.35G041400.3	Ceric.35G041400.3.p		PTHR12143 PTHR12143:SF19	EC:3.5.1.52				AT5G49570	peptide-N-glycanase 1			LOC_Os07g31460	peptide-Nasparagine amidase, putative, expressed
PAC:50580787	Ceric.35G041500	Ceric.35G041500.1	Ceric.35G041500.1.p		PTHR12143 PTHR12143:SF19	EC:3.5.1.52									
PAC:50580788	Ceric.35G041500	Ceric.35G041500.2	Ceric.35G041500.2.p		PTHR12143 PTHR12143:SF19	EC:3.5.1.52									
PAC:50581176	Ceric.35G041600	Ceric.35G041600.1	Ceric.35G041600.1.p	PF00225 PF00514	PTHR24115 PTHR24115:SF533	EC:3.6.4.4	KOG0240		GO:0003777 GO:0005515 GO:0005524 GO:0005871 GO:0007018 GO:0008017						
PAC:50581177	Ceric.35G041600	Ceric.35G041600.2	Ceric.35G041600.2.p	PF00225 PF00514	PTHR24115 PTHR24115:SF533	EC:3.6.4.4	KOG0240		GO:0003777 GO:0005515 GO:0005524 GO:0005871 GO:0007018 GO:0008017						
PAC:50581178	Ceric.35G041600	Ceric.35G041600.3	Ceric.35G041600.3.p	PF00225 PF00514	PTHR24115 PTHR24115:SF533	EC:3.6.4.4	KOG0240		GO:0003777 GO:0005515 GO:0005524 GO:0005871 GO:0007018 GO:0008017						
PAC:50581179	Ceric.35G041600	Ceric.35G041600.4	Ceric.35G041600.4.p	PF00225 PF00514	PTHR24115 PTHR24115:SF533	EC:3.6.4.4			GO:0003777 GO:0005515 GO:0005524 GO:0005871 GO:0007018 GO:0008017						
PAC:50581337	Ceric.35G041700	Ceric.35G041700.1	Ceric.35G041700.1.p												
PAC:50581091	Ceric.35G041800	Ceric.35G041800.1	Ceric.35G041800.1.p			EC:2.7.7.49 EC:2.7.7.7 EC:3.1.26.4									
PAC:50581149	Ceric.35G041900	Ceric.35G041900.1	Ceric.35G041900.1.p		PTHR22938 PTHR22938:SF0		KOG2231		GO:0005515 GO:0008270	AT3G62240	RING/U-box superfamily protein	Cre12.g528400	(1 of 1) PTHR22938//PTHR22938:SF0 - ZINC FINGER PROTEIN 598 // ZINC FINGER PROTEIN 598	LOC_Os05g19970	ZOS5-06 - C2H2 zinc finger protein, expressed
PAC:50581153	Ceric.35G041900	Ceric.35G041900.2	Ceric.35G041900.2.p		PTHR22938 PTHR22938:SF0		KOG2231		GO:0005515 GO:0008270	AT3G62240	RING/U-box superfamily protein	Cre12.g528400	(1 of 1) PTHR22938//PTHR22938:SF0 - ZINC FINGER PROTEIN 598 // ZINC FINGER PROTEIN 598	LOC_Os05g19970	ZOS5-06 - C2H2 zinc finger protein, expressed
PAC:50581152	Ceric.35G041900	Ceric.35G041900.3	Ceric.35G041900.3.p		PTHR22938 PTHR22938:SF0		KOG2231		GO:0005515 GO:0008270	AT3G62240	RING/U-box superfamily protein	Cre12.g528400	(1 of 1) PTHR22938//PTHR22938:SF0 - ZINC FINGER PROTEIN 598 // ZINC FINGER PROTEIN 598	LOC_Os05g19970	ZOS5-06 - C2H2 zinc finger protein, expressed
PAC:50581151	Ceric.35G041900	Ceric.35G041900.4	Ceric.35G041900.4.p		PTHR22938 PTHR22938:SF0		KOG2231		GO:0005515 GO:0008270	AT3G62240	RING/U-box superfamily protein	Cre12.g528400	(1 of 1) PTHR22938//PTHR22938:SF0 - ZINC FINGER PROTEIN 598 // ZINC FINGER PROTEIN 598	LOC_Os05g19970	ZOS5-06 - C2H2 zinc finger protein, expressed
PAC:50581150	Ceric.35G041900	Ceric.35G041900.5	Ceric.35G041900.5.p		PTHR22938 PTHR22938:SF0		KOG2231		GO:0005515 GO:0008270	AT3G62240	RING/U-box superfamily protein	Cre12.g528400	(1 of 1) PTHR22938//PTHR22938:SF0 - ZINC FINGER PROTEIN 598 // ZINC FINGER PROTEIN 598	LOC_Os05g19970	ZOS5-06 - C2H2 zinc finger protein, expressed
PAC:50581871	Ceric.35G042000	Ceric.35G042000.1	Ceric.35G042000.1.p	PF00070	PTHR22912 PTHR22912:SF97	EC:1.6.5.4	KOG1336	K08232	GO:0016491 GO:0055114	AT1G63940	monodehydroascorbate reductase 6			LOC_Os08g05570	monodehydroascorbate reductase, putative, expressed
PAC:50581872	Ceric.35G042000	Ceric.35G042000.2	Ceric.35G042000.2.p	PF00070	PTHR22912 PTHR22912:SF97	EC:1.6.5.4	KOG1336	K08232	GO:0016491 GO:0055114	AT1G63940	monodehydroascorbate reductase 6			LOC_Os08g05570	monodehydroascorbate reductase, putative, expressed
PAC:50581911	Ceric.35G042100	Ceric.35G042100.1	Ceric.35G042100.1.p												
PAC:50581714	Ceric.35G042200	Ceric.35G042200.1	Ceric.35G042200.1.p	PF00271 PF04851	PTHR24031 PTHR24031:SF228	EC:3.6.4.13	KOG0330		GO:0003677 GO:0005524 GO:0016787	AT5G19210	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os01g73900	DEAD-box ATP-dependent RNA helicase, putative, expressed
PAC:50581715	Ceric.35G042200	Ceric.35G042200.2	Ceric.35G042200.2.p	PF00270 PF00271	PTHR24031 PTHR24031:SF228	EC:3.6.4.13	KOG0327		GO:0003676 GO:0005524	AT5G19210	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os01g73900	DEAD-box ATP-dependent RNA helicase, putative, expressed
PAC:50581716	Ceric.35G042200	Ceric.35G042200.3	Ceric.35G042200.3.p	PF00270 PF00271	PTHR24031 PTHR24031:SF228	EC:3.6.4.13			GO:0003676 GO:0005524	AT5G19210	P-loop containing nucleoside triphosphate hydrolases superfamily protein			LOC_Os01g73900	DEAD-box ATP-dependent RNA helicase, putative, expressed
PAC:50581184	Ceric.35G042300	Ceric.35G042300.1	Ceric.35G042300.1.p		PTHR37743					AT3G57570	ARM repeat superfamily protein				
PAC:50581186	Ceric.35G042300	Ceric.35G042300.2	Ceric.35G042300.2.p		PTHR37743					AT3G57570	ARM repeat superfamily protein				
PAC:50581185	Ceric.35G042300	Ceric.35G042300.3	Ceric.35G042300.3.p		PTHR37743 PTHR37743:SF1					AT3G57570	ARM repeat superfamily protein				
PAC:50581187	Ceric.35G042300	Ceric.35G042300.4	Ceric.35G042300.4.p		PTHR37743					AT3G57570	ARM repeat superfamily protein				
PAC:50581188	Ceric.35G042300	Ceric.35G042300.5	Ceric.35G042300.5.p		PTHR37743 PTHR37743:SF1					AT3G57570	ARM repeat superfamily protein				
PAC:50581583	Ceric.35G042400	Ceric.35G042400.1	Ceric.35G042400.1.p	PF13499	PTHR10891		KOG0027		GO:0005509						
PAC:50581317	Ceric.35G042500	Ceric.35G042500.1	Ceric.35G042500.1.p	PF13499	PTHR10891		KOG0027	K13448	GO:0005509						
PAC:50581076	Ceric.35G042600	Ceric.35G042600.1	Ceric.35G042600.1.p	PF13499	PTHR10891				GO:0005509						
PAC:50581730	Ceric.35G042700	Ceric.35G042700.1	Ceric.35G042700.1.p	PF00252	PTHR11726 PTHR11726:SF15		KOG0857	K02866	GO:0003735 GO:0005622 GO:0005840 GO:0006412	AT1G26910	Ribosomal protein L16p/L10e family protein	Cre09.g388200	Cytosolic 80S ribosomal protein L10	LOC_Os05g07700	ribosomal protein, putative, expressed
PAC:50581731	Ceric.35G042700	Ceric.35G042700.2	Ceric.35G042700.2.p	PF00252	PTHR11726 PTHR11726:SF15		KOG0857	K02866	GO:0003735 GO:0005840 GO:0006412	AT1G26910	Ribosomal protein L16p/L10e family protein	Cre09.g388200	Cytosolic 80S ribosomal protein L10	LOC_Os05g07700	ribosomal protein, putative, expressed
PAC:50581732	Ceric.35G042700	Ceric.35G042700.3	Ceric.35G042700.3.p	PF00252	PTHR11726 PTHR11726:SF15				GO:0003735 GO:0005840 GO:0006412	AT1G26910	Ribosomal protein L16p/L10e family protein	Cre09.g388200	Cytosolic 80S ribosomal protein L10	LOC_Os05g07700	ribosomal protein, putative, expressed
PAC:50582080	Ceric.35G042800	Ceric.35G042800.1	Ceric.35G042800.1.p	PF13202 PF13499	PTHR10891 PTHR10891:SF530		KOG0034		GO:0005509						
PAC:50581880	Ceric.35G042900	Ceric.35G042900.1	Ceric.35G042900.1.p	PF03016	PTHR11062 PTHR11062:SF51	EC:2.4.2.41	KOG1021			AT3G45400	exostosin family protein			LOC_Os08g34020	exostosin family domain containing protein, expressed
PAC:50581484	Ceric.35G043000	Ceric.35G043000.1	Ceric.35G043000.1.p	PF07714	PTHR27001 PTHR27001:SF12	EC:2.7.11.1	KOG1187	K13429	GO:0004672 GO:0004713 GO:0005524 GO:0006468			Cre07.g319350	(1 of 40) PTHR23257//PTHR23257:SF513 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED	LOC_Os08g42580	protein kinase domain containing protein, expressed
PAC:50581485	Ceric.35G043000	Ceric.35G043000.2	Ceric.35G043000.2.p	PF07714	PTHR27001 PTHR27001:SF12	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468			Cre07.g319350	(1 of 40) PTHR23257//PTHR23257:SF513 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED	LOC_Os08g42580	protein kinase domain containing protein, expressed
PAC:50581486	Ceric.35G043000	Ceric.35G043000.3	Ceric.35G043000.3.p	PF01476 PF07714	PTHR27001 PTHR27001:SF12	EC:2.7.11.1			GO:0004672 GO:0004713 GO:0005524 GO:0006468			Cre07.g319350	(1 of 40) PTHR23257//PTHR23257:SF513 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED	LOC_Os08g42580	protein kinase domain containing protein, expressed
PAC:50581416	Ceric.35G043100	Ceric.35G043100.1	Ceric.35G043100.1.p	PF02519	PTHR31374 PTHR31374:SF15			K14488	GO:0009733	AT2G46690	SAUR-like auxin-responsive protein family				
PAC:50582012	Ceric.35G043200	Ceric.35G043200.1	Ceric.35G043200.1.p	PF05368	PTHR10366 PTHR10366:SF441	EC:1.3.1.45						Cre11.g477200	Putative 2'-hydroxyisoflavone reductase		
PAC:50581797	Ceric.35G043300	Ceric.35G043300.1	Ceric.35G043300.1.p		PTHR34461										
PAC:50581799	Ceric.35G043300	Ceric.35G043300.2	Ceric.35G043300.2.p		PTHR34461										
PAC:50581798	Ceric.35G043300	Ceric.35G043300.3	Ceric.35G043300.3.p		PTHR34461										
