"Cr_peptideName","All_GO"
"Ceric.39G021500.2.p",""
"Ceric.39G021500.3.p",""
"Ceric.39G021500.4.p",""
"Ceric.39G021500.5.p",""
"Ceric.39G021500.6.p",""
"Ceric.39G021600.1.p","GO:0005515, "
"Ceric.39G021700.1.p",", GO:0005515"
"Ceric.39G021800.1.p",""
"Ceric.39G021800.2.p",""
"Ceric.39G021800.3.p",""
"Ceric.39G021800.4.p",""
"Ceric.39G021900.1.p","GO:0003677, GO:0005634, "
"Ceric.39G021900.2.p","GO:0003677, GO:0005634, "
"Ceric.39G022000.1.p",""
"Ceric.39G022000.2.p",""
"Ceric.39G022100.1.p",""
"Ceric.39G022200.1.p",""
"Ceric.39G022300.1.p",""
"Ceric.39G022400.1.p",""
"Ceric.39G022500.1.p",""
"Ceric.39G022600.1.p",""
"Ceric.39G022700.1.p",""
"Ceric.39G022700.2.p",""
"Ceric.39G022800.1.p",""
"Ceric.39G022800.2.p",""
"Ceric.39G022800.3.p",""
"Ceric.39G022900.1.p",", GO:0005515"
"Ceric.39G022900.2.p",""
"Ceric.39G022900.3.p",""
"Ceric.39G022900.4.p",""
"Ceric.39G023000.1.p",""
"Ceric.39G023000.2.p",""
"Ceric.39G023000.3.p",""
"Ceric.39G023000.4.p",""
"Ceric.39G023100.1.p",""
"Ceric.39G023200.1.p",""
"Ceric.39G023200.2.p",""
"Ceric.39G023200.3.p",""
"Ceric.39G023200.4.p",""
"Ceric.39G023300.1.p","GO:0005515, "
"Ceric.39G023300.2.p","GO:0005515, "
"Ceric.39G023300.3.p",""
"Ceric.39G023300.4.p",""
"Ceric.39G023400.1.p",""
"Ceric.39G023500.1.p","GO:0006396"
"Ceric.39G023500.2.p","GO:0006396, "
"Ceric.39G023500.3.p","GO:0006396, "
"Ceric.39G023600.1.p","GO:0016021, GO:0055085"
"Ceric.39G023700.1.p","GO:0003676"
"Ceric.39G023800.1.p","GO:0003676, "
"Ceric.39G023900.1.p",""
"Ceric.39G023900.2.p",""
"Ceric.39G023900.3.p",""
"Ceric.39G023900.4.p",""
"Ceric.39G023900.5.p",""
"Ceric.39G024000.1.p",""
"Ceric.39G024100.1.p",""
"Ceric.39G024200.1.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, GO:0007165, "
"Ceric.39G024200.2.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, GO:0007165, "
"Ceric.39G024200.3.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, GO:0007165, "
"Ceric.39G024200.4.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, GO:0007165, "
"Ceric.39G024300.1.p",""
"Ceric.39G024400.1.p","GO:0005515, GO:0016773, "
"Ceric.39G024400.2.p","GO:0005515, GO:0016773, "
"Ceric.39G024500.1.p",""
"Ceric.39G024500.2.p",""
"Ceric.39G024500.3.p",""
"Ceric.39G024500.4.p",""
"Ceric.39G024500.5.p",""
"Ceric.39G024500.6.p",""
"Ceric.39G024600.1.p",", GO:0005515"
"Ceric.39G024600.2.p",""
"Ceric.39G024600.3.p",""
"Ceric.39G024600.4.p",""
"Ceric.39G024700.1.p","GO:0005509, GO:0055085, "
"Ceric.39G024700.10.p","GO:0055085, "
"Ceric.39G024700.2.p","GO:0005509, GO:0055085, "
"Ceric.39G024700.3.p","GO:0005509, GO:0055085, "
"Ceric.39G024700.4.p","GO:0005509, GO:0055085, "
"Ceric.39G024700.5.p","GO:0005509, GO:0055085, "
"Ceric.39G024700.6.p","GO:0005509, GO:0055085, "
"Ceric.39G024700.7.p","GO:0005509, GO:0055085, "
"Ceric.39G024700.8.p","GO:0005509, GO:0055085, "
"Ceric.39G024700.9.p","GO:0005509, GO:0055085, "
"Ceric.39G024800.1.p",""
"Ceric.39G024900.1.p",""
"Ceric.39G024900.2.p",""
"Ceric.39G024900.3.p",""
"Ceric.39G024900.4.p",""
"Ceric.39G024900.5.p",""
"Ceric.39G024900.6.p",""
"Ceric.39G025000.1.p","GO:0005515, "
"Ceric.39G025000.2.p","GO:0005515, "
"Ceric.39G025000.3.p","GO:0005515, "
"Ceric.39G025000.4.p",""
"Ceric.39G025100.1.p",", GO:0005524"
"Ceric.39G025200.1.p","GO:0046872, "
"Ceric.39G025300.1.p",""
"Ceric.39G025400.1.p",""
"Ceric.39G025500.1.p","GO:0005506, GO:0006633, GO:0016491, GO:0055114"
"Ceric.39G025500.2.p","GO:0005506, GO:0006633, GO:0016491, GO:0055114, "
"Ceric.39G025500.3.p","GO:0005506, GO:0006633, GO:0016491, GO:0055114, "
"Ceric.39G025500.4.p","GO:0005506, GO:0006633, GO:0016491, GO:0055114, "
"Ceric.39G025500.5.p","GO:0005506, GO:0006633, GO:0016491, GO:0055114, "
"Ceric.39G025500.6.p","GO:0005506, GO:0006633, GO:0016491, GO:0055114, "
"Ceric.39G025500.7.p","GO:0005506, GO:0006633, GO:0016491, GO:0055114, "
"Ceric.39G025500.8.p","GO:0005506, GO:0006633, GO:0016491, GO:0055114, "
"Ceric.39G025600.1.p",""
"Ceric.39G025600.2.p",""
"Ceric.39G025600.3.p",""
"Ceric.39G025700.1.p",""
"Ceric.39G025700.2.p",""
"Ceric.39G025700.3.p",""
"Ceric.39G025700.4.p",""
"Ceric.39G025800.1.p",", GO:0007165, GO:0006355, GO:0005634, GO:0004871, GO:0003700"
"Ceric.39G025800.2.p",""
"Ceric.39G025800.3.p",""
"Ceric.39G025900.1.p",""
"Ceric.39G025900.2.p",""
"Ceric.39G025900.3.p",""
"Ceric.39G026000.1.p",""
"Ceric.39G026000.2.p",""
"Ceric.39G026000.3.p",""
"Ceric.39G026100.1.p",""
"Ceric.39G026100.2.p",""
"Ceric.39G026100.3.p",""
"Ceric.39G026100.4.p",""
"Ceric.39G026100.5.p",""
"Ceric.39G026100.6.p",""
"Ceric.39G026200.1.p",""
"Ceric.39G026300.1.p",""
"Ceric.39G026300.2.p",""
"Ceric.39G026300.3.p",""
"Ceric.39G026300.4.p",""
"Ceric.39G026400.1.p","GO:0016757, GO:0047262"
"Ceric.39G026400.2.p","GO:0016757, GO:0047262, "
"Ceric.39G026400.3.p","GO:0016757, GO:0047262, "
"Ceric.39G026400.4.p","GO:0016757, GO:0047262, "
"Ceric.39G026500.1.p","GO:0016788, "
"Ceric.39G026600.1.p",""
"Ceric.39G026700.1.p",""
"Ceric.39G026800.1.p","GO:0003983, GO:0006011, GO:0008152, GO:0070569"
"Ceric.39G026800.2.p","GO:0003983, GO:0006011, GO:0008152, GO:0070569, "
"Ceric.39G026800.3.p","GO:0008152, GO:0070569, "
"Ceric.39G026800.4.p","GO:0008152, GO:0070569, "
"Ceric.39G026900.1.p","GO:0003676, "
"Ceric.39G027000.1.p","GO:0005515, "
"Ceric.39G027000.2.p","GO:0005515, "
"Ceric.39G027000.3.p","GO:0005515, "
"Ceric.39G027100.1.p",""
"Ceric.39G027200.1.p",""
"Ceric.39G027200.2.p",""
"Ceric.39G027200.3.p",""
"Ceric.39G027300.1.p",""
"Ceric.39G027300.2.p",""
"Ceric.39G027400.1.p",""
"Ceric.39G027500.1.p","GO:0005515, "
"Ceric.39G027500.2.p","GO:0005515, "
"Ceric.39G027500.3.p","GO:0005515, "
"Ceric.39G027600.1.p",""
"Ceric.39G027700.1.p",""
"Ceric.39G027800.1.p",""
"Ceric.39G027900.1.p","GO:0003989, GO:0004075, GO:0005524, GO:0006633, GO:0016874, GO:0046872"
"Ceric.39G027900.10.p","GO:0003989, GO:0005524, GO:0006633, GO:0016874, "
"Ceric.39G027900.2.p","GO:0003989, GO:0004075, GO:0005524, GO:0006633, GO:0016874, GO:0046872, "
"Ceric.39G027900.3.p","GO:0003989, GO:0004075, GO:0005524, GO:0006633, GO:0016874, GO:0046872, "
"Ceric.39G027900.4.p","GO:0003989, GO:0004075, GO:0005524, GO:0006633, GO:0016874, GO:0046872, "
"Ceric.39G027900.5.p","GO:0003989, GO:0004075, GO:0005524, GO:0006633, GO:0016874, GO:0046872, "
"Ceric.39G027900.6.p","GO:0003989, GO:0004075, GO:0005524, GO:0006633, GO:0016874, "
"Ceric.39G027900.7.p","GO:0003989, GO:0004075, GO:0005524, GO:0006633, GO:0016874, "
"Ceric.39G027900.8.p","GO:0003989, GO:0005524, GO:0006633, GO:0016874, "
"Ceric.39G027900.9.p","GO:0003989, GO:0005524, GO:0006633, GO:0016874, "
"Ceric.39G028000.1.p",""
"Ceric.39G028100.1.p","GO:0005515, "
"Ceric.39G028100.2.p","GO:0005515, "
"Ceric.39G028100.3.p","GO:0005515, "
"Ceric.39G028100.4.p","GO:0005515, "
"Ceric.39G028100.5.p",""
"Ceric.39G028200.1.p","GO:0003676, GO:0008270, "
"Ceric.39G028300.1.p",""
"Ceric.39G028300.2.p",""
"Ceric.39G028400.1.p",""
"Ceric.39G028500.1.p",""
"Ceric.39G028600.1.p",""
"Ceric.39G028600.2.p",""
"Ceric.39G028700.1.p",""
"Ceric.39G028700.2.p",""
"Ceric.39G028800.1.p","GO:0000287, GO:0008152, GO:0010333, GO:0016829, "
"Ceric.39G028800.2.p","GO:0000287, GO:0008152, GO:0010333, GO:0016829, "
"Ceric.39G028800.3.p","GO:0000287, GO:0008152, GO:0010333, GO:0016829, "
"Ceric.39G028900.1.p",""
"Ceric.39G028900.2.p",""
"Ceric.39G029000.1.p","GO:0008519, GO:0015696, GO:0016020, GO:0072488, "
"Ceric.39G029000.2.p","GO:0008519, GO:0015696, GO:0016020, GO:0072488, "
"Ceric.39G029000.3.p","GO:0008519, GO:0015696, GO:0016020, GO:0072488, "
"Ceric.39G029100.1.p","GO:0005515, "
"Ceric.39G029100.2.p","GO:0005515, "
"Ceric.39G029100.3.p","GO:0005515, "
"Ceric.39G029100.4.p",""
"Ceric.39G029200.1.p",""
"Ceric.39G029200.2.p",""
"Ceric.39G029200.3.p",""
"Ceric.39G029300.1.p",""
"Ceric.39G029300.2.p",""
"Ceric.39G029300.3.p",""
"Ceric.39G029400.1.p","GO:0000287, GO:0003824, GO:0016831, GO:0030976, "
"Ceric.39G029400.2.p","GO:0000287, GO:0003824, GO:0016831, GO:0030976, "
"Ceric.39G029400.3.p","GO:0000287, GO:0003824, GO:0030976, "
"Ceric.39G029400.4.p","GO:0000287, GO:0003824, GO:0030976, "
"Ceric.39G029500.1.p","GO:0005622, GO:0008270, "
"Ceric.39G029600.1.p",""
"Ceric.39G029600.2.p",""
"Ceric.39G029700.1.p",""
"Ceric.39G029700.2.p",""
"Ceric.39G029700.3.p",""
"Ceric.39G029700.4.p",""
"Ceric.39G029700.5.p",""
"Ceric.39G029700.6.p",""
"Ceric.39G029800.1.p","GO:0000287, GO:0030976, "
"Ceric.39G029900.1.p","GO:0046872, "
"Ceric.39G030000.1.p","GO:0016020, GO:0030001, GO:0046873, GO:0055085, "
"Ceric.39G030000.2.p","GO:0016020, GO:0030001, GO:0046873, GO:0055085, "
"Ceric.39G030000.3.p","GO:0016020, GO:0030001, GO:0046873, GO:0055085, "
"Ceric.39G030000.4.p","GO:0016020, GO:0030001, GO:0046873, GO:0055085, "
"Ceric.39G030100.1.p","GO:0008641"
"Ceric.39G030100.2.p","GO:0008641, "
"Ceric.39G030100.3.p","GO:0008641, "
"Ceric.39G030200.1.p",""
"Ceric.39G030300.1.p",""
"Ceric.39G030300.10.p",""
"Ceric.39G030300.11.p",""
"Ceric.39G030300.12.p",""
"Ceric.39G030300.2.p",""
"Ceric.39G030300.3.p",""
"Ceric.39G030300.4.p",""
"Ceric.39G030300.5.p",""
"Ceric.39G030300.6.p",""
"Ceric.39G030300.7.p",""
"Ceric.39G030300.8.p",""
"Ceric.39G030300.9.p",""
"Ceric.39G030400.1.p",""
"Ceric.39G030400.2.p",""
"Ceric.39G030500.1.p",""
"Ceric.39G030600.1.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, "
"Ceric.39G030600.2.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, "
"Ceric.39G030700.1.p",""
"Ceric.39G030700.2.p",""
"Ceric.39G030800.1.p",""
"Ceric.39G030800.2.p",""
"Ceric.39G030800.3.p",""
"Ceric.39G030800.4.p",""
"Ceric.39G030800.5.p",""
"Ceric.39G030900.1.p",""
"Ceric.39G031000.1.p","GO:0004190, GO:0006508, "
"Ceric.39G031000.2.p","GO:0004190, GO:0006508, "
"Ceric.39G031100.1.p","GO:0005215, GO:0006810, GO:0016020, "
"Ceric.39G031200.1.p",""
"Ceric.39G031300.1.p",""
"Ceric.39G031400.1.p",""
"Ceric.39G031500.1.p","GO:0030246, "
"Ceric.39G031600.1.p","GO:0003824, GO:0004722, GO:0006470"
"Ceric.39G031700.1.p","GO:0016757, GO:0047262, "
"Ceric.39G031700.2.p","GO:0016757, GO:0047262, "
"Ceric.39G031700.3.p","GO:0016757, GO:0047262, "
"Ceric.39G031800.1.p",""
"Ceric.39G031800.2.p",""
"Ceric.39G031900.1.p","GO:0003677, GO:0003899, GO:0005666, GO:0006383, "
"Ceric.39G031900.2.p","GO:0003677, GO:0003899, GO:0005666, GO:0006383, "
"Ceric.39G031900.3.p","GO:0003677, GO:0003899, GO:0005666, GO:0006383, "
"Ceric.39G032000.1.p",""
"Ceric.39G032100.1.p","GO:0005215, GO:0006810, GO:0016020"
"Ceric.39G032200.1.p","GO:0016021"
"Ceric.39G032200.2.p","GO:0016021, "
"Ceric.39G032200.3.p","GO:0016021, "
"Ceric.39G032200.4.p","GO:0016021, "
"Ceric.39G032200.5.p","GO:0016021, "
"Ceric.39G032300.1.p","GO:0005779, GO:0016559"
"Ceric.39G032300.2.p","GO:0005779, GO:0016559, "
"Ceric.39G032400.1.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412"
"Ceric.39G032400.2.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412, "
"Ceric.39G032400.3.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412, "
"Ceric.39G032500.1.p",""
"Ceric.39G032500.2.p",""
"Ceric.39G032600.1.p",""
"Ceric.39G032700.1.p","GO:0000786, GO:0003677, "
"Ceric.39G032800.1.p","GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0055114, "
"Ceric.39G032900.1.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412"
"Ceric.39G032900.2.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412, "
"Ceric.39G033000.1.p",""
"Ceric.39G033000.2.p",""
"Ceric.39G033000.3.p",""
"Ceric.39G033100.1.p",""
"Ceric.39G033200.1.p","GO:0003735, GO:0005840, GO:0006412, "
"Ceric.39G033200.2.p","GO:0003735, GO:0005840, GO:0006412, "
"Ceric.39G033300.1.p","GO:0003677, "
"Ceric.39G033400.1.p","GO:0000287, GO:0006400, GO:0008193"
"Ceric.39G033400.2.p","GO:0000287, GO:0006400, GO:0008193, "
"Ceric.39G033400.3.p","GO:0000287, GO:0006400, GO:0008193, "
"Ceric.39G033500.1.p","GO:0006979, GO:0008113, GO:0016671, GO:0030091, GO:0055114, "
"Ceric.39G033600.1.p",""
"Ceric.39G033600.2.p",""
"Ceric.39G033700.1.p","GO:0005956, GO:0019887"
"Ceric.39G033700.10.p","GO:0005956, GO:0019887, "
"Ceric.39G033700.2.p","GO:0005956, GO:0019887, "
"Ceric.39G033700.3.p","GO:0005956, GO:0019887, "
"Ceric.39G033700.4.p","GO:0005956, GO:0019887, "
"Ceric.39G033700.5.p","GO:0005956, GO:0019887, "
"Ceric.39G033700.6.p","GO:0005956, GO:0019887, "
"Ceric.39G033700.7.p","GO:0005956, GO:0019887, "
"Ceric.39G033700.8.p","GO:0005956, GO:0019887, "
"Ceric.39G033700.9.p","GO:0005956, GO:0019887, "
"Ceric.39G033800.1.p",""
"Ceric.39G033900.1.p",""
"Ceric.39G033900.2.p",""
"Ceric.39G034000.1.p","GO:0005515, GO:0008270, "
"Ceric.39G034000.2.p","GO:0005515, GO:0008270, "
"Ceric.39G034000.3.p","GO:0005515, GO:0008270, "
"Ceric.39G034100.1.p",""
"Ceric.39G034200.1.p",""
"Ceric.39G034200.2.p",""
"Ceric.39G034300.1.p","GO:0005515, "
"Ceric.39G034400.1.p",""
"Ceric.39G034500.1.p","GO:0005385, GO:0016020, GO:0016021, GO:0030001, GO:0046873, GO:0055085, GO:0071577"
"Ceric.39G034600.1.p","GO:0005515, GO:0008270"
"Ceric.39G034700.1.p",""
"Ceric.39G034800.1.p","GO:0004129, GO:0005739"
"Ceric.39G034900.1.p",""
"Ceric.39G034900.2.p",""
"Ceric.39G035000.1.p",""
"Ceric.39G035000.2.p",""
"Ceric.39G035000.3.p",""
"Ceric.39G035000.4.p",""
"Ceric.39G035100.1.p","GO:0005515, GO:0043531, "
"Ceric.39G035100.2.p","GO:0005515, GO:0043531, "
"Ceric.39G035100.3.p","GO:0005515, "
"Ceric.39G035100.4.p","GO:0005515, "
"Ceric.39G035100.5.p","GO:0005515, "
"Ceric.39G035200.1.p",""
"Ceric.39G035300.1.p","GO:0005515, "
"Ceric.39G035300.2.p","GO:0005515, "
"Ceric.39G035300.3.p","GO:0005515, "
"Ceric.39G035400.1.p",""
"Ceric.39G035400.2.p",""
"Ceric.39G035400.3.p",""
"Ceric.39G035400.4.p",""
"Ceric.39G035500.1.p","GO:0005622, GO:0008270, "
"Ceric.39G035500.2.p","GO:0005622, GO:0008270, "
"Ceric.39G035500.3.p","GO:0005622, GO:0008270, "
"Ceric.39G035600.1.p","GO:0008270, GO:0019789, "
"Ceric.39G035600.2.p","GO:0008270, GO:0019789, "
"Ceric.39G035600.3.p","GO:0008270, GO:0019789, "
"Ceric.39G035600.4.p","GO:0008270, GO:0019789, "
"Ceric.39G035600.5.p","GO:0008270, GO:0019789, "
"Ceric.39G035600.6.p","GO:0008270, GO:0019789, "
"Ceric.39G035600.7.p","GO:0008270, GO:0019789, "
"Ceric.39G035700.1.p","GO:0008270, GO:0016491, GO:0055114, "
"Ceric.39G035800.1.p",""
"Ceric.39G035900.1.p","GO:0005618, GO:0030599, GO:0042545, "
"Ceric.39G035900.2.p","GO:0005618, GO:0030599, GO:0042545, "
"Ceric.39G035900.3.p","GO:0005618, GO:0030599, GO:0042545, "
"Ceric.39G036000.1.p","GO:0050290, "
"Ceric.39G036000.2.p","GO:0050290, "
"Ceric.39G036100.1.p",""
"Ceric.39G036100.2.p",""
"Ceric.39G036100.3.p",""
"Ceric.39G036100.4.p",""
"Ceric.39G036100.5.p",""
"Ceric.39G036200.1.p","GO:0005524, GO:0016020, GO:0016887"
"Ceric.39G036300.1.p",""
"Ceric.39G036400.1.p",""
"Ceric.39G036500.1.p","GO:0005524, GO:0016020, GO:0016887, "
"Ceric.39G036500.2.p","GO:0005524, GO:0016020, GO:0016887, "
"Ceric.39G036500.3.p","GO:0005524, GO:0016020, GO:0016887, "
"Ceric.39G036600.1.p",""
"Ceric.39G036700.1.p","GO:0000145, GO:0006887, "
"Ceric.39G036700.2.p","GO:0000145, GO:0006887, "
"Ceric.39G036700.3.p","GO:0000145, GO:0006887, "
"Ceric.39G036800.1.p","GO:0015986, GO:0046933"
"Ceric.39G036800.2.p","GO:0015986, GO:0046933, "
"Ceric.39G036900.1.p","GO:0005515, "
"Ceric.39G036900.2.p","GO:0005515, "
"Ceric.39G037000.1.p",""
"Ceric.39G037000.2.p",""
"Ceric.39G037000.3.p",""
"Ceric.39G037100.1.p",""
"Ceric.39G037200.1.p",""
"Ceric.39G037300.1.p",""
"Ceric.39G037400.1.p","GO:0005509, GO:0009523, GO:0009654, GO:0015979, GO:0019898"
"Ceric.39G037500.1.p",""
"Ceric.39G037600.1.p",""
"Ceric.39G037600.2.p",""
"Ceric.39G037700.1.p","GO:0003824, GO:0004630, GO:0005509, GO:0005515, GO:0016020, GO:0046470, "
"Ceric.39G037700.2.p","GO:0003824, GO:0004630, GO:0005509, GO:0005515, GO:0016020, GO:0046470, "
"Ceric.39G037800.1.p","GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0055114, "
"Ceric.39G037800.2.p","GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0055114, "
"Ceric.39G037900.1.p","GO:0016491, GO:0055114"
"Ceric.39G037900.2.p","GO:0016491, GO:0055114, "
"Ceric.39G037900.3.p","GO:0016491, GO:0055114, "
"Ceric.39G038000.1.p","GO:0003677, GO:0006355, "
"Ceric.39G038100.1.p","GO:0004721, GO:0009742, GO:0016787, GO:0005515"
"Ceric.39G038100.2.p","GO:0004721, GO:0009742, GO:0016787, "
"Ceric.39G038100.3.p","GO:0004721, GO:0009742, GO:0016787, "
"Ceric.39G038100.4.p","GO:0004721, GO:0009742, GO:0016787, "
"Ceric.39G038100.5.p","GO:0004721, GO:0009742, GO:0016787, "
"Ceric.39G038100.6.p","GO:0004721, GO:0009742, GO:0016787, "
"Ceric.39G038100.7.p","GO:0004721, GO:0009742, GO:0016787, "
"Ceric.39G038200.1.p",""
"Ceric.39G038200.2.p",""
"Ceric.39G038200.3.p",""
"Ceric.39G038300.1.p",""
"Ceric.39G038400.1.p","GO:0005524, GO:0016020, GO:0016887"
"Ceric.39G038400.2.p","GO:0005524, GO:0016020, GO:0016887, "
"Ceric.39G038500.1.p",""
"Ceric.39G038500.2.p",""
"Ceric.39G038600.1.p","GO:0016788, "
"Ceric.39G038700.1.p","GO:0016788, "
"Ceric.39G038800.1.p",""
"Ceric.39G038900.1.p","GO:0016788, "
"Ceric.39G039000.1.p",""
"Ceric.39G039000.2.p",""
"Ceric.39G039100.1.p",""
"Ceric.39G039200.1.p",""
"Ceric.39G039200.2.p",""
"Ceric.39G039300.1.p",""
"Ceric.39G039400.1.p","GO:0016788, "
"Ceric.39G039500.1.p","GO:0016788, "
"Ceric.39G039600.1.p","GO:0016788, "
"Ceric.39G039700.1.p",""
"Ceric.39G039700.2.p",""
"Ceric.39G039800.1.p","GO:0005515, GO:0008270, "
"Ceric.39G039900.1.p","GO:0008080"
"Ceric.39G040000.1.p","GO:0016788, "
"Ceric.39G040100.1.p","GO:0016788, "
"Ceric.39G040200.1.p","GO:0004143, GO:0007205, GO:0016301, GO:0035556, "
"Ceric.39G040300.1.p","GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0055114, "
"Ceric.39G040400.1.p",""
"Ceric.39G040500.1.p",""
"Ceric.39G040600.1.p","GO:0008168, "
"Ceric.39G040600.2.p","GO:0008168, "
"Ceric.39G040600.3.p","GO:0008168, "
"Ceric.39G040700.1.p",""
"Ceric.39G040800.1.p",""
"Ceric.39G040900.1.p","GO:0005215, GO:0006810, GO:0016020, GO:0055085"
"Ceric.39G040900.2.p","GO:0005215, GO:0006810, GO:0016020, GO:0055085, "
"Ceric.39G041000.1.p",""
"Ceric.39G041000.2.p",""
"Ceric.39G041100.1.p",""
"Ceric.39G041200.1.p","GO:0003824, GO:0004722, GO:0006470, "
"Ceric.39G041200.2.p","GO:0003824, GO:0004722, GO:0006470, "
"Ceric.39G041200.3.p","GO:0003824, GO:0004722, GO:0006470, "
"Ceric.39G041300.1.p",""
"Ceric.39G041400.1.p","GO:0008270, "
"Ceric.39G041400.2.p","GO:0008270, "
"Ceric.39G041400.3.p","GO:0008270, "
"Ceric.39G041400.4.p","GO:0008270, "
"Ceric.39G041500.1.p",""
"Ceric.39G041500.2.p",""
"Ceric.39G041600.1.p",""
"Ceric.39G041700.1.p",""
"Ceric.39G041800.1.p","GO:0005515, GO:0008270, "
"Ceric.39G041800.2.p","GO:0005515, GO:0008270, "
"Ceric.39G041800.3.p","GO:0005515, GO:0008270, "
"Ceric.39G041800.4.p","GO:0005515, GO:0008270, "
"Ceric.39G041800.5.p",""
"Ceric.39G041800.6.p",""
"Ceric.39G041900.1.p",""
"Ceric.39G042000.1.p","GO:0005509, "
"Ceric.39G042000.2.p","GO:0005509, "
"Ceric.39G042000.3.p","GO:0005509, "
"Ceric.39G042100.1.p","GO:0005985, GO:0016157, "
"Ceric.39G042200.1.p","GO:0008152, GO:0016758, "
"Ceric.39G042300.1.p","GO:0004427, GO:0009678, GO:0015992, GO:0016020"
"Ceric.39G042400.1.p","GO:0000228, GO:0005515"
"Ceric.39G042500.1.p",""
"Ceric.39G042600.1.p",""
"Ceric.39G042700.1.p",""
"Ceric.39G042700.2.p",""
"Ceric.39G042800.1.p",""
"Ceric.39G042900.1.p","GO:0004553, GO:0005975, "
"Ceric.39G042900.2.p","GO:0004553, GO:0005975, "
"Ceric.39G042900.3.p","GO:0004553, GO:0005975, "
"Ceric.39G042900.4.p","GO:0004553, GO:0005975, "
"Ceric.39G042900.5.p","GO:0004553, GO:0005975, "
"Ceric.39G043000.1.p","GO:0003677, GO:0006355, "
"Ceric.39G043100.1.p","GO:0016021, GO:0016192, "
"Ceric.39G043200.1.p",""
"Ceric.39G043300.1.p","GO:0003723, , GO:0046872"
"Ceric.39G043300.2.p","GO:0003723, "
"Ceric.39G043300.3.p","GO:0003723, "
"Ceric.39G043400.1.p","GO:0016021, GO:0022857, GO:0055085, "
"Ceric.39G043400.2.p","GO:0016021, GO:0022857, GO:0055085, "
"Ceric.39G043400.3.p","GO:0016021, GO:0055085, "
"Ceric.39G043400.4.p","GO:0016021, GO:0055085, "
"Ceric.39G043400.5.p",""
"Ceric.39G043500.1.p",""
"Ceric.39G043600.1.p",""
"Ceric.39G043700.1.p",""
"Ceric.39G043700.2.p",""
"Ceric.39G043800.1.p","GO:0006520, GO:0008483, GO:0009058, GO:0030170"
"Ceric.39G043800.2.p","GO:0006520, GO:0008483, GO:0009058, GO:0030170, "
"Ceric.39G043900.1.p",""
"Ceric.39G043900.2.p",""
"Ceric.39G043900.3.p",""
"Ceric.39G043900.4.p",""
"Ceric.39G044000.1.p","GO:0003676, GO:0003723"
"Ceric.39G044000.2.p","GO:0003676, GO:0003723, "
"Ceric.39G044000.3.p","GO:0003676, GO:0003723, "
"Ceric.39G044000.4.p","GO:0003676, GO:0003723, "
"Ceric.39G044100.1.p",""
"Ceric.39G044100.2.p",""
"Ceric.39G044100.3.p",""
"Ceric.39G044100.4.p",""
"Ceric.39G044200.1.p","GO:0006633, GO:0008610, GO:0016020, GO:0016747, "
"Ceric.39G044300.1.p","GO:0006633, GO:0016020, GO:0016747, "
"Ceric.39G044400.1.p",""
"Ceric.39G044500.1.p","GO:0006633, GO:0008610, GO:0016020, GO:0016747, "
"Ceric.39G044500.2.p","GO:0006633, GO:0008610, GO:0016020, GO:0016747, "
"Ceric.39G044600.1.p",""
"Ceric.39G044700.1.p","GO:0005634"
"Ceric.39G044700.2.p","GO:0005634, "
"Ceric.39G044700.3.p","GO:0005634, "
"Ceric.39G044700.4.p","GO:0005634, "
"Ceric.39G044700.5.p","GO:0005634, "
"Ceric.39G044800.1.p","GO:0008381, GO:0016021, GO:0003677, GO:0000784, GO:0000723"
"Ceric.39G044800.2.p","GO:0008381, GO:0016021, "
"Ceric.39G044800.3.p","GO:0008381, GO:0016021, "
"Ceric.39G044800.4.p","GO:0008381, GO:0016021, "
"Ceric.39G044800.5.p","GO:0008381, GO:0016021, "
"Ceric.39G044800.6.p","GO:0008381, GO:0016021, "
"Ceric.39G044900.1.p",""
"Ceric.39G044900.2.p",""
"Ceric.39G045000.1.p",""
"Ceric.39G045100.1.p","GO:0016021, GO:0022857, GO:0055085, GO:0016020, GO:0006810, GO:0005215"
"Ceric.39G045100.2.p","GO:0016021, GO:0022857, GO:0055085, "
"Ceric.39G045100.3.p",""
"Ceric.39G045200.1.p","GO:0005509, GO:0008152, GO:0016746, "
"Ceric.39G045300.1.p","GO:0005515, GO:0008270, "
"Ceric.39G045300.2.p","GO:0005515, GO:0008270, "
"Ceric.39G045400.1.p",""
"Ceric.39G045500.1.p","GO:0005515, GO:0008270, "
"Ceric.39G045500.2.p","GO:0005515, GO:0008270, "
"Ceric.39G045500.3.p","GO:0005515, GO:0008270, "
