geneID,logFC,logCPM,F,PValue,FDR,GO,GOterms,Best-hit-arabi-name,Best-hit-arabi-defline,Best-hit-clamy-name,Best-hit-clamy-defline,Best-hit-rice-name,Best-hit-rice-defline,Pfam,Panther,ec,KOG,KO
Ceric.01G057800.1,0.25153937853323716,3.187859843630954,1.8126477664720857,0.21176619465902904,0.2614310806096007,GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468,protein kinase activity; protein tyrosine kinase activity; protein binding; ATP binding; protein phosphorylation,AT5G48380,BAK1-interacting receptor-like kinase 1,Cre07.g319350,(1 of 40) PTHR23257//PTHR23257:SF513 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED,LOC_Os05g34270,"inactive receptor kinase At1g27190 precursor, putative, expressed",PF00560 PF07714 PF08263,PTHR27000 PTHR27000:SF53,EC:2.7.11.1,KOG1187,NA
Ceric.15G054600.1,-0.8835910414241799,0.9556093609956648,1.8111245824731252,0.21203768349753466,0.2617520175712068,GO:0003700 GO:0006355 GO:0007275,DNA-binding transcription factor activity; regulation of DNA-templated transcription; multicellular organism development,AT5G57390,AINTEGUMENTA-like 5,NA,NA,LOC_Os03g60430,"AP2 domain containing protein, expressed",PF00847,PTHR32467 PTHR32467:SF23,NA,NA,K09285
Ceric.10G041700.1,0.38622481580725426,2.1977067777938766,1.8095221524642515,0.2121303254270849,0.2618521523161066,NA,,NA,NA,NA,NA,NA,NA,PF01535 PF13041,PTHR24015,NA,NA,NA
Ceric.13G083100.1,-0.3569287605287875,1.7610671516274983,1.8092317829736115,0.212172112957521,0.26188699772320756,GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468,protein kinase activity; protein serine/threonine kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation,NA,NA,Cre09.g388689,(1 of 12) 2.7.10.2//2.7.11.1 - Non-specific protein-tyrosine kinase / Cytoplasmic protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,NA,NA,PF00069 PF01453 PF08276,PTHR27002,EC:2.7.11.1,KOG1187,NA
Ceric.04G096900.1,0.2171450571899426,3.757380529836664,1.8090328791518353,0.21218160865755897,0.26188699772320756,NA,,NA,NA,NA,NA,NA,NA,PF02622,PTHR31984 PTHR31984:SF5,NA,NA,NA
Ceric.36G063200.1,-0.5894389775265002,2.433909695250535,1.8080968923942622,0.21229565078833115,0.2620135207659765,NA,,AT5G48240,(1 of 1) KOG2974 - Uncharacterized conserved protein,Cre02.g095850,(1 of 1) PF07890 - Rrp15p (Rrp15p),LOC_Os11g16480,"transposon protein, putative, unclassified, expressed",PF07890,PTHR13245,NA,KOG2974,NA
Ceric.02G101400.1,0.17930841562106767,5.491936411219727,1.807440509921215,0.21236412194047596,0.26208378979660346,GO:0006662 GO:0015035 GO:0045454,glycerol ether metabolic process; protein-disulfide reductase activity; cell redox homeostasis,AT3G08710,thioredoxin H-type 9,Cre09.g391900,"Thioredoxin h1, cytosolic",LOC_Os01g07376,"thioredoxin, putative, expressed",PF00085,PTHR10438,EC:1.6.5.4,KOG0907,K03671
Ceric.18G066800.1,0.14550181790953712,5.091492769938647,1.8059699300763592,0.21253421736809303,0.2622794614006358,NA,,AT3G18520,histone deacetylase 15,Cre11.g467785,(1 of 3) PTHR10625//PTHR10625:SF102 - HISTONE DEACETYLASE // HISTONE DEACETYLASE 10,LOC_Os07g06980,"histone deacetylase, putative, expressed",PF00850,PTHR10625 PTHR10625:SF120,EC:3.5.1.98,KOG1344,K11407
Ceric.25G005800.1,0.8479115044191586,-0.871840950411113,1.807428754177148,0.21288181894203248,0.2626941526556969,GO:0003824 GO:0008152,catalytic activity; metabolic process,AT1G20510,OPC-8:0 CoA ligase1,NA,NA,LOC_Os03g04000,"AMP-binding domain containing protein, expressed",PF00501 PF13193,PTHR24096 PTHR24096:SF186,EC:6.2.1.3,NA,K10526
Ceric.27G066500.1,-0.2696453234409923,3.9633077245954356,1.802680271707054,0.2129160423616734,0.2627113449309362,NA,,NA,NA,Cre12.g546900,NA,NA,NA,NA,PTHR24006,NA,KOG1947,NA
Ceric.23G052500.1,0.2532422974779983,5.016963006476921,1.802647270774513,0.21291887821705743,0.2627113449309362,GO:0000287 GO:0004427 GO:0005737 GO:0006796,magnesium ion binding; inorganic diphosphate phosphatase activity; cytoplasm; phosphate-containing compound metabolic process,AT1G01050,pyrophosphorylase 1,Cre09.g387875,Soluble inorganic pyrophosphatase,LOC_Os05g02310,"soluble inorganic pyrophosphatase, putative, expressed",PF00719,PTHR10286 PTHR10286:SF13,EC:3.6.1.1,KOG1626,K01507
Ceric.30G015700.1,0.23577313141165987,3.244665361755207,1.8011118207826375,0.21309898549577516,0.2629192924665209,GO:0003690 GO:0005739 GO:0006355,double-stranded DNA binding; mitochondrion; regulation of DNA-templated transcription,AT5G23930,Mitochondrial transcription termination factor family protein,NA,NA,LOC_Os07g24090,"mTERF domain containing protein, expressed",PF02536,PTHR13068,NA,NA,NA
Ceric.03G074600.1,0.18223905333295237,4.880452344388223,1.8004421065884928,0.21317482725390388,0.262998582697879,GO:0010181 GO:0016491 GO:0055114,FMN binding; oxidoreductase activity; ,NA,NA,Cre03.g171300,Glycolate oxidase,NA,NA,PF01070,PTHR10578 PTHR10578:SF67,EC:1.1.3.15,NA,NA
Ceric.03G027300.1,-0.23367248535562418,4.765258012337727,1.8001680105492042,0.21320680757440838,0.26302375441371545,GO:0008483 GO:0030170,transaminase activity; pyridoxal phosphate binding,AT5G57590,adenosylmethionine-8-amino-7-oxononanoate transaminases,Cre06.g277200,Diaminopelargonic acid synthase,LOC_Os08g14770,"aminotransferase, putative, expressed",PF00202 PF13500,PTHR11986 PTHR11986:SF8,EC:2.6.1.62 EC:6.3.3.3,KOG1401,K00833
Ceric.10G045400.1,0.20056562121304,4.144172053504319,1.7994243239022192,0.21329367041509592,0.2631166258435448,NA,,AT4G36780,BES1/BZR1 homolog 2,NA,NA,NA,NA,PF05687,PTHR31506 PTHR31506:SF4,EC:3.2.1.2,NA,NA
Ceric.1Z072500.1,-0.38671941798702986,1.7414390846536394,1.7985100425113791,0.21341432666943733,0.2632511720926782,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.07G035900.1,0.1985943697292375,3.937234641451714,1.7962542329679316,0.21366271187157243,0.2635432515885908,NA,,NA,NA,NA,NA,NA,NA,PF01535 PF13041,PTHR24015,NA,NA,NA
Ceric.35G044600.1,-0.31437251089370666,6.723818777073477,1.7949262289075747,0.2138162052897358,0.2637182610194087,GO:0006397,mRNA processing,AT2G29210,splicing factor PWI domain-containing protein,Cre16.g678050,serine/arginine repetitive matrix protein,NA,NA,PF01480,PTHR23148,NA,KOG2146,K13171
Ceric.09G022000.1,0.20982490836217527,7.610029743823614,1.7934291598373815,0.2139908165521179,0.263919296522858,GO:0046658 GO:0051716,; cellular response to stimulus,AT4G20260,plasma-membrane associated cation-binding protein 1,NA,NA,LOC_Os02g18410,"salt stress root protein RS1, putative, expressed",PF05558,PTHR38522 PTHR38522:SF2,NA,NA,NA
Ceric.26G038800.1,-0.153764081076623,4.364165613866661,1.7929490238635872,0.2140474131346377,0.2639747681579543,GO:0009186 GO:0055114,deoxyribonucleoside diphosphate metabolic process; ,AT3G27060,Ferritin/ribonucleotide reductase-like family protein,Cre12.g491050,Ribonucleoside-diphosphate reductase R2 subunit,LOC_Os06g03720,"ribonucleoside-diphosphate reductase small chain, putative, expressed",PF00268,PTHR23409 PTHR23409:SF24,EC:1.17.4.1,NA,K10808
Ceric.09G057400.1,0.17872769798969038,6.015482649980156,1.7920964054231412,0.21414644512684425,0.2640825645571717,GO:0004175 GO:0004298 GO:0005839 GO:0006511 GO:0019773 GO:0051603,"endopeptidase activity; threonine-type endopeptidase activity; proteasome core complex; ubiquitin-dependent protein catabolic process; proteasome core complex, alpha-subunit complex; proteolysis involved in protein catabolic process",AT2G27020,20S proteasome alpha subunit G1,Cre14.g619550,20S proteasome alpha subunit G,LOC_Os01g59600,"peptidase, T1 family, putative, expressed",PF00227 PF10584,PTHR11599 PTHR11599:SF65,EC:3.4.25.1,KOG0184,K02727
Ceric.03G034300.1,0.3567258351158149,3.8342783588781053,1.7893525306150375,0.21446857213405046,0.26446545214467504,NA,,AT5G44500,Small nuclear ribonucleoprotein family protein,Cre14.g611150,"(1 of 1) K11086 - small nuclear ribonucleoprotein B and B' (SNRPB, SMB)",LOC_Os07g07220,"LSM domain containing protein, expressed",PF01423,PTHR10701,NA,KOG3168,K11086
Ceric.11G094000.1,0.5601729571443389,0.6019846952864024,1.7891314490693218,0.21454869984462896,0.2645499002317571,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.37G015900.1,-0.5284235790961863,2.5920205583157863,1.7884601098886999,0.21457774131376947,0.2645713505322657,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.34G041300.1,-0.6578710214710044,-0.5829183455883717,1.7873179504856462,0.21466873700898131,0.2646691830524256,NA,,NA,NA,NA,NA,NA,NA,PF08132,NA,NA,NA,NA
Ceric.05G079600.1,0.19483412884378834,3.7288538997382616,1.783669824105801,0.21513524363394101,0.26522995442367625,NA,,NA,NA,Cre11.g482626,NA,LOC_Os07g29640,expressed protein,PF13259,PTHR33373,NA,NA,NA
Ceric.05G099700.1,-0.15501746439374375,5.843972555190752,1.783290740128553,0.21517849288708285,0.26526887947808536,NA,,AT1G48840,Plant protein of unknown function (DUF639),NA,NA,LOC_Os10g03830,expressed protein,PF04842,PTHR31860 PTHR31860:SF6,NA,NA,NA
Ceric.21G072800.1,0.4778885098723699,2.4439269950396456,1.783229698313542,0.2151905133984819,0.26526930406403204,GO:0006812 GO:0015299 GO:0016021 GO:0055085,monoatomic cation transport; ; ; transmembrane transport,NA,NA,NA,NA,NA,NA,PF00999,PTHR32468 PTHR32468:SF10,NA,NA,NA
Ceric.1Z013800.1,0.2355221954778799,5.173939834990226,1.7829972970857113,0.21521302837770587,0.26528266462552763,NA,,AT1G28100,NA,Cre03.g194450,Conserved in the Green Lineage,LOC_Os10g35644,expressed protein,NA,PTHR35467 PTHR35467:SF2,NA,NA,NA
Ceric.38G052500.1,-0.6237377019947342,0.3332118407781762,1.7832289539934252,0.21539468650884766,0.2654921811411952,GO:0005524 GO:0016020 GO:0016887,ATP binding; membrane; ATP hydrolysis activity,AT1G59870,ABC-2 and Plant PDR ABC-type transporter family protein,Cre16.g655450,(1 of 1) PTHR19241//PTHR19241:SF307 - ATP-BINDING CASSETTE TRANSPORTER // ABC TRANSPORTER G FAMILY MEMBER 34-RELATED,LOC_Os01g42410,"pleiotropic drug resistance protein, putative, expressed",PF00005 PF01061 PF08370 PF14510,PTHR19241 PTHR19241:SF224,EC:3.6.3.44,NA,NA
Ceric.31G021800.1,-0.2665883915437219,2.8777249627806043,1.780374372661803,0.21552549423039946,0.2656390008908179,NA,,AT2G42390,"protein kinase C substrate, heavy chain-related",NA,NA,LOC_Os01g54880,"glucosidase 2 subunit beta precursor, putative, expressed",PF12999,PTHR12630,NA,NA,NA
Ceric.1Z073700.1,0.4207768883395342,1.901211850065286,1.7796111513656543,0.21562101740410688,0.26574231823825023,GO:0016020 GO:0016021 GO:0022891 GO:0055085,membrane; ; ; transmembrane transport,AT5G26340,Major facilitator superfamily protein,NA,NA,LOC_Os03g11900,"transporter family protein, putative, expressed",PF07690,PTHR23500 PTHR23500:SF70,NA,KOG0254,NA
Ceric.10G075500.1,-0.14943189607400587,5.7036383753108435,1.77800353999547,0.2158014206293124,0.2659502291986628,GO:0016020,membrane,AT4G12590,"Protein of unknown function DUF106, transmembrane",Cre09.g400400,(1 of 1) KOG3188 - Uncharacterized conserved protein,LOC_Os09g32220,"pob, putative, expressed",PF01956,PTHR13116,NA,KOG3188,NA
Ceric.19G077600.1,-0.1559604125583441,5.220106240306619,1.777345880354046,0.215879228031482,0.2660316870062508,GO:0004672 GO:0004713 GO:0005524 GO:0006468,protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation,NA,NA,Cre12.g511850,Glycogen Synthase Kinase 3,NA,NA,PF07714,PTHR24057,EC:2.7.11.1,NA,NA
Ceric.21G010700.1,-0.21293921354678247,4.6311900947994795,1.7765933352189698,0.21596845505023132,0.26612720780420923,NA,,AT3G56120,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,Cre16.g672041,(1 of 1) 2.1.1.228 - tRNA (guanine(37)-N(1))-methyltransferase / tRNA-(N(1)G37) methyltransferase,LOC_Os02g39370,"tRNA methyltransferase, putative, expressed",PF02475,PTHR23245 PTHR23245:SF36,EC:2.1.1.228,KOG2078,K15429
Ceric.07G061600.1,0.26045180506152626,3.4822045300083824,1.7762841487608567,0.2160062381575794,0.2661593299003171,GO:0004571 GO:0005509 GO:0016020,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity; calcium ion binding; membrane",AT1G27520,Glycosyl hydrolase family 47 protein,NA,NA,LOC_Os02g50780,"glycosyl hydrolase family 47 domain contain protein, expressed",PF01532,PTHR11742 PTHR11742:SF44,NA,NA,K10084
Ceric.15G000100.1,0.2362045801209806,3.524331094417645,1.7760404137790622,0.21603502462450083,0.2661803636012817,GO:0004553 GO:0005975,"hydrolase activity, hydrolyzing O-glycosyl compounds; carbohydrate metabolic process",AT1G30080,Glycosyl hydrolase superfamily protein,NA,NA,LOC_Os01g64170,"glycosyl hydrolases family 17, putative, expressed",PF00332,PTHR32227,EC:3.2.1.39,NA,NA
Ceric.32G039800.1,-0.1650241200784166,4.226321518045654,1.7747191976027035,0.21619028156114456,0.26635721294943837,NA,,AT1G11400,partner of Y14-MAGO,Cre06.g279250,Partner of Y14/RBM8A-MAGOH,LOC_Os03g15560,"wibg, putative, expressed",PF09282,PTHR22959 PTHR22959:SF0,NA,KOG4325,K14294
Ceric.14G037000.1,0.2821405965808786,3.217997970410265,1.7731070681842067,0.2163827030800666,0.26657982925416374,GO:0005524 GO:0010264 GO:0019140,ATP binding; myo-inositol hexakisphosphate biosynthetic process; inositol 3-kinase activity,AT5G58730,pfkB-like carbohydrate kinase family protein,NA,NA,LOC_Os03g52760,"kinase, pfkB family, putative, expressed",PF00294,PTHR10584 PTHR10584:SF130,NA,KOG2855,NA
Ceric.04G105900.1,-0.4530332551260146,0.9850876779541241,1.7717675548051774,0.21659586847543802,0.2668279761356402,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.24G026000.1,-0.39535207669263694,3.8284801034382188,1.7707825524180418,0.2166577766967485,0.26688977003597186,NA,,AT1G09770,cell division cycle 5,Cre03.g197350,"(1 of 1) K12860 - pre-mRNA-splicing factor CDC5/CEF1 (CDC5L, CDC5, CEF1)",LOC_Os04g28090,"MYB family transcription factor, putative, expressed",PF11831 PF13921,PTHR10641 PTHR10641:SF559,NA,NA,K12860
Ceric.18G019100.1,0.8655297206232336,-0.19078903438307682,1.7724728619956969,0.21670500523287098,0.2669334750534372,NA,,AT1G51840,protein kinase-related,NA,NA,LOC_Os09g18620,"serine/threonine-protein kinase, putative, expressed",PF12819,PTHR27003,NA,NA,NA
Ceric.11G047700.1,0.2571258338977347,3.1322877514435876,1.7702294303650006,0.21672432498390826,0.2669427996372682,GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468,protein kinase activity; protein serine/threonine kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation,NA,NA,Cre16.g649100,Mitogen-Activated Protein Kinase Kinase Kinase,NA,NA,PF00024 PF00069 PF01453,PTHR27002,EC:2.7.11.1,KOG1187,NA
Ceric.12G036300.1,0.22616948543795876,4.039329183943335,1.7699028969552497,0.21676165535961409,0.2669743059804333,GO:0008270,zinc ion binding,NA,NA,NA,NA,NA,NA,PF01529,PTHR22883 PTHR22883:SF33,EC:2.3.1.225,NA,K18932
Ceric.12G008800.1,0.3218647764183119,2.989221866571014,1.7678261363626102,0.21701024285475717,0.26726598945179314,GO:0004672 GO:0004713 GO:0005524 GO:0006468,protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation,NA,NA,Cre12.g517600,(1 of 1) K04733 - interleukin-1 receptor-associated kinase 4 (IRAK4),NA,NA,PF00069,PTHR27003 PTHR27003:SF66,EC:2.7.11.1,KOG1187,NA
Ceric.30G014800.1,-0.24290241039556343,2.993309958632035,1.767245199047272,0.21707962897666444,0.2673263783216679,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.21G021100.1,-0.33297024837237876,3.2922575951950392,1.7672125175819229,0.21708280970361593,0.2673263783216679,GO:0005515 GO:0008270,protein binding; zinc ion binding,AT1G74410,RING/U-box superfamily protein,NA,NA,LOC_Os06g12560,"zinc finger, C3HC4 type, domain containing protein, expressed",PF13639,PTHR14155 PTHR14155:SF102,NA,NA,NA
Ceric.15G036900.1,-0.1814117332481254,4.462106338918942,1.7663185803881187,0.2171873473795664,0.2674406149114563,GO:0004386,helicase activity,AT1G26370,RNA helicase family protein,Cre07.g329150,"DEAH-box helicase, possible nuclear pre-mRNA splicing factor, N-terminal",LOC_Os06g09280,"ATP-dependent RNA helicase, putative, expressed",PF00271 PF04408 PF07717,PTHR18934 PTHR18934:SF143,EC:3.6.4.13,NA,K12818
Ceric.23G054100.1,0.1514287618873167,4.848769113798931,1.7657606177189624,0.2172536034213205,0.26750631466398894,GO:0004348 GO:0006665,glucosylceramidase activity; sphingolipid metabolic process,NA,NA,NA,NA,NA,NA,PF14587,PTHR11069 PTHR11069:SF8,NA,NA,NA
Ceric.30G068100.1,0.2834863161443913,3.075583142628193,1.7656900347534028,0.217264250987276,0.26750631466398894,GO:0004553 GO:0005975,"hydrolase activity, hydrolyzing O-glycosyl compounds; carbohydrate metabolic process",AT1G32860,Glycosyl hydrolase superfamily protein,NA,NA,LOC_Os04g33640,"glycosyl hydrolases family 17, putative, expressed",PF00332,PTHR32227,EC:3.2.1.39,NA,NA
Ceric.37G018400.1,0.5274252716125187,0.9252842190672856,1.763999532711503,0.21749577982913362,0.26777687215835294,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.19G040100.1,-0.3132004503015789,3.0588298527112987,1.7631799964861725,0.2175640299136363,0.26784638536945393,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.35G032300.1,-0.512103453890194,0.8862712208561975,1.7622259968319787,0.21774734914296662,0.2680458604510615,GO:0004970 GO:0016020,glutamate-gated receptor activity; membrane,NA,NA,Cre16.g685650,Ionotropic glutamate receptor,NA,NA,PF00060 PF00497,PTHR18966 PTHR18966:SF117,NA,NA,NA
Ceric.03G090100.1,0.9643542880416718,-1.0287377897557923,1.765152681665907,0.21774965449556719,0.2680458604510615,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.01G032500.1,0.4713885722966841,1.8882900484323353,1.7594345993699965,0.2180180652115174,0.26836172853337287,NA,,NA,NA,NA,NA,NA,NA,PF01535 PF13041,PTHR24015,NA,NA,NA
Ceric.30G048200.1,0.28934531725926943,3.8046209396607797,1.7583066424481066,0.218145048221569,0.26850348632277743,GO:0003676 GO:0003677 GO:0003899 GO:0006351 GO:0008270,nucleic acid binding; DNA binding; DNA-directed 5'-3' RNA polymerase activity; DNA-templated transcription; zinc ion binding,AT3G16980,RNA polymerases M/15 Kd subunit,Cre12.g505750,"DNA-directed RNA polymerase II, 14.5 kDa polypeptide",LOC_Os12g37370,"DNA-directed RNA polymerase II subunit RPB9, putative, expressed",PF01096 PF02150,PTHR11239 PTHR11239:SF15,EC:2.7.7.6,KOG2691,K03017
Ceric.21G017900.1,0.9249482459140922,2.0995695693744976,1.75795433368102,0.21819318805088778,0.268548190006399,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceric.35G055800.1,0.1960334329409137,5.729626719136049,1.757783874206262,0.21820641928217732,0.2685499263094142,GO:0016740,transferase activity,AT4G13930,serine hydroxymethyltransferase 4,Cre06.g293950,Serine hydroxymethyltransferase,LOC_Os12g22030,"serine hydroxymethyltransferase, mitochondrial precursor, putative, expressed",PF00464,PTHR11680,EC:2.1.2.1,NA,K00600
Ceric.21G027100.1,0.2256747720076321,3.342971254698884,1.7576599912968596,0.2182232499353315,0.26855609204706116,NA,,NA,NA,NA,NA,NA,NA,PF13589,PTHR23336 PTHR23336:SF7,NA,NA,NA
Ceric.02G054300.1,-0.18887897075767224,4.536379202223947,1.757382785136953,0.21825498768756874,0.2685806015206302,GO:0007049 GO:0016538,cell cycle; cyclin-dependent protein serine/threonine kinase regulator activity,AT2G27960,cyclin-dependent kinase-subunit 1,Cre03.g180350,Cyclin dependent kinase regulatory subunit,LOC_Os03g05300,"cyclin-dependent kinases regulatory subunit 1, putative, expressed",PF01111,PTHR23415,NA,KOG3484,K02219
Ceric.09G026400.1,-0.8020058254551725,-0.7523573771216078,1.7513235253537294,0.21841458175347456,0.26876054313369085,GO:0016491 GO:0055114,oxidoreductase activity; ,AT3G52880,monodehydroascorbate reductase 1,Cre17.g712100,monodehydroascorbate reductase,LOC_Os09g39380,"monodehydroascorbate reductase, putative, expressed",PF00070,PTHR22912 PTHR22912:SF144,EC:1.6.5.4,KOG1336,NA
Ceric.30G070300.1,-0.18115248483440308,5.134000090657747,1.7559647193218975,0.21842487206393188,0.26876054313369085,NA,,NA,NA,NA,NA,NA,NA,NA,PTHR34774,NA,NA,NA
Ceric.29G086400.1,-0.17461903273177484,4.669845050209286,1.75442800021418,0.21860957570973083,0.26897324400484024,GO:0016021 GO:0055085,; transmembrane transport,AT2G23093,Major facilitator superfamily protein,NA,NA,LOC_Os08g02190,expressed protein,PF07690,PTHR23516 PTHR23516:SF2,NA,KOG4332,NA
Ceric.33G057100.1,-0.21319262911105602,3.4632389211231893,1.7534373931944964,0.2187301647607783,0.26910704068017555,NA,,AT4G20300,Protein of unknown function (DUF1639),NA,NA,LOC_Os01g48830,expressed protein,PF07797,PTHR33130 PTHR33130:SF12,NA,NA,NA
